repo,file_path,duration_days,event,init_cc,cc_lm,cc_slope,loc_lm,loc_delta,mi_lm,n_authors,lm_days,nesting_lm,comment_ratio_lm,docstring_ratio_lm,max_params_lm,n_except_lm,fan_in_lm,fan_out_lm
scrapy,scrapy/contrib/downloadermiddleware/redirect.py,277,1,6.0,7.0,1.0,54,-6,47.20852587206827,2,43,2.0,0.0,0.2,5.0,0.0,0,1
scrapy,scrapy/contrib/downloadermiddleware/retry.py,339,0,3.0,3.0,0.0,71,2,80.74946768354347,3,162,2.0,0.0,0.16666666666666666,4.0,0.0,0,2
scrapy,scrapy/contrib/downloadermiddleware/robotstxt.py,477,0,4.0,4.0,0.0,64,0,64.76446996823601,1,24,2.0,0.0,0.125,3.0,0.0,0,4
scrapy,scrapy/contrib/downloadermiddleware/stats.py,380,0,2.0,2.0,0.0,42,-5,74.36933121726527,2,59,2.0,0.0,0.16666666666666666,4.0,0.0,0,1
scrapy,scrapy/contrib/exporter/__init__.py,352,0,8.0,8.0,0.0,126,13,51.52099949887069,2,1,3.0,0.0,0.08695652173913043,4.0,0.0,0,4
scrapy,scrapy/contrib/exporter/jsonlines.py,234,0,2.0,3.0,1.0,20,2,68.93092804119212,2,1,2.0,0.0,0.0,2.0,1.0,0,3
scrapy,scrapy/contrib/ibl/extraction/regionextract.py,20,0,22.0,22.0,0.0,653,1,26.301697815736965,2,160,5.0,0.028368794326241134,0.41818181818181815,7.0,0.0,1,8
scrapy,scrapy/contrib/itemsampler.py,391,0,4.0,4.0,0.0,106,0,67.5874309891509,2,23,3.0,0.023809523809523808,0.2,4.0,0.0,0,3
scrapy,scrapy/contrib/linkextractors/image.py,435,0,11.0,11.0,0.0,85,1,67.668781890871,2,90,5.0,0.0,0.2857142857142857,4.0,0.0,0,2
scrapy,scrapy/contrib/linkextractors/sgml.py,463,0,20.0,20.0,0.0,128,1,46.17966819211458,2,90,5.0,0.00980392156862745,0.14285714285714285,11.0,0.0,1,2
scrapy,scrapy/contrib/loader/__init__.py,374,0,4.0,4.0,0.0,94,0,56.7308249860034,2,1,2.0,0.0,0.0625,4.0,0.0,0,4
scrapy,scrapy/contrib/loader/processor.py,238,0,5.0,5.0,0.0,70,17,73.1375310995633,2,1,3.0,0.0,0.07142857142857142,3.0,0.0,1,2
scrapy,scrapy/contrib/memdebug.py,436,0,2.0,2.0,0.0,60,-7,69.30490447375425,1,32,2.0,0.0,0.125,2.0,0.0,0,4
scrapy,scrapy/contrib/memusage.py,398,0,5.0,5.0,0.0,133,4,52.21140003988223,2,29,3.0,0.028037383177570093,0.16666666666666666,3.0,1.0,0,4
scrapy,scrapy/contrib/pipeline/fileexport.py,98,0,10.0,10.0,0.0,56,0,65.31411076576349,1,252,7.0,0.0,0.16666666666666666,3.0,0.0,0,1
scrapy,scrapy/contrib/pipeline/media.py,477,0,4.0,4.0,0.0,198,0,68.93773405059432,1,24,3.0,0.0410958904109589,0.36363636363636365,5.0,0.0,0,3
scrapy,scrapy/contrib/pipeline/s3images.py,57,0,2.0,2.0,0.0,101,0,82.40568154067694,2,39,3.0,0.04,0.375,5.0,0.0,0,2
scrapy,scrapy/contrib/schedulermiddleware/duplicatesfilter.py,415,0,4.0,3.0,-1.0,28,12,84.58112167225593,2,8,2.0,0.0,0.3333333333333333,3.0,0.0,0,1
scrapy,scrapy/contrib/spiderclosedelay.py,11,0,4.0,4.0,0.0,40,0,78.5905069043897,1,262,2.0,0.0,0.2,2.0,1.0,0,3
scrapy,scrapy/contrib/spidermanager.py,340,0,6.0,6.0,0.0,90,-1,67.9338272066262,1,2,5.0,0.0,0.4444444444444444,3.0,1.0,0,4
scrapy,scrapy/contrib/spidermiddleware/depth.py,382,0,6.0,6.0,0.0,42,3,73.98822763354022,1,35,6.0,0.029411764705882353,0.2,4.0,0.0,0,1
scrapy,scrapy/contrib/spidermiddleware/httperror.py,360,0,4.0,5.0,1.0,19,5,93.78532362081195,2,79,2.0,0.0,0.3333333333333333,3.0,0.0,0,0
scrapy,scrapy/contrib/spidermiddleware/offsite.py,113,1,4.0,5.0,1.0,14,-2,100.0,1,42,1.0,0.0,0.3333333333333333,4.0,0.0,0,1
scrapy,scrapy/contrib/spidermiddleware/requestlimit.py,396,0,3.0,3.0,0.0,67,-4,70.22240828817732,2,15,3.0,0.05454545454545454,0.125,4.0,0.0,0,2
scrapy,scrapy/contrib/spidermiddleware/urllength.py,303,0,4.0,4.0,0.0,28,0,83.81637106299792,1,107,3.0,0.0,0.2,4.0,0.0,0,1
scrapy,scrapy/contrib/spiders/crawl.py,336,0,7.0,7.0,0.0,135,0,69.92452066050033,2,62,4.0,0.0,0.8333333333333334,6.0,0.0,0,2
scrapy,scrapy/contrib/spiders/feed.py,362,0,5.0,5.0,0.0,137,0,69.80549882904943,2,55,4.0,0.0,0.7857142857142857,3.0,0.0,0,1
scrapy,scrapy/contrib/statsmailer.py,401,0,3.0,4.0,1.0,29,0,82.01564068202798,2,33,2.0,0.0,0.25,2.0,0.0,0,1
scrapy,scrapy/contrib/webconsole/livestats.py,300,0,6.0,7.0,1.0,85,2,56.51182117273461,2,38,2.0,0.028985507246376812,0.09090909090909091,3.0,0.0,0,2
scrapy,scrapy/contrib/webconsole/spiderctl.py,319,0,27.0,27.0,0.0,210,0,33.71663095101916,2,20,4.0,0.022222222222222223,0.125,3.0,0.0,0,1
scrapy,scrapy/contrib_exp/downloadermiddleware/decompression.py,142,0,4.0,4.0,0.0,92,1,67.59574972922697,2,19,3.0,0.0,0.3333333333333333,4.0,4.0,0,7
scrapy,scrapy/contrib_exp/newitem/models.py,9,0,5.0,4.0,-1.0,57,2,67.0523734760051,2,53,3.0,0.0,0.25,4.0,2.0,1,1
scrapy,scrapy/core/downloader/handlers.py,21,0,5.0,5.0,0.0,96,-1,56.920801808993524,2,84,4.0,0.012345679012345678,0.7142857142857143,2.0,1.0,0,4
scrapy,scrapy/core/downloader/handlers/file.py,2,0,1.0,2.0,1.0,22,3,100.0,2,333,2.0,0.0,0.5,3.0,0.0,0,4
scrapy,scrapy/core/downloader/handlers/http.py,27,0,3.0,3.0,0.0,51,0,55.455270393087694,2,309,3.0,0.0,0.4,2.0,0.0,2,2
scrapy,scrapy/core/downloader/manager.py,443,0,9.0,9.0,0.0,184,-29,54.97302810693374,2,5,3.0,0.02097902097902098,0.4230769230769231,5.0,0.0,0,3
scrapy,scrapy/core/downloader/middleware.py,443,0,5.0,5.0,0.0,95,-2,60.86634664908424,2,41,4.0,0.0,0.2222222222222222,4.0,1.0,1,1
scrapy,scrapy/core/downloader/webclient.py,369,0,5.0,4.0,-1.0,118,-14,60.392539034091726,2,48,3.0,0.06593406593406594,0.0625,4.0,0.0,0,3
scrapy,scrapy/core/engine.py,369,0,7.0,7.0,0.0,309,19,41.352677306462894,1,2,4.0,0.007633587786259542,0.5806451612903226,3.0,2.0,0,3
scrapy,scrapy/core/manager.py,414,0,12.0,12.0,0.0,144,13,57.1104943744841,1,5,4.0,0.05,0.5833333333333334,2.0,0.0,0,3
scrapy,scrapy/core/scheduler/schedulers.py,83,0,3.0,3.0,0.0,77,-24,76.70722957311116,2,4,2.0,0.0,0.8181818181818182,3.0,1.0,0,3
scrapy,scrapy/core/scraper.py,477,0,4.0,5.0,1.0,201,93,49.81318179151492,2,2,5.0,0.017341040462427744,0.4166666666666667,5.0,0.0,0,2
scrapy,scrapy/core/signals.py,41,0,2.0,2.0,0.0,73,0,100.0,2,17,2.0,0.4909090909090909,1.0,2.0,1.0,0,1
scrapy,scrapy/crawler.py,31,0,6.0,6.0,0.0,97,0,50.629744457495974,1,1,3.0,0.0,0.09090909090909091,3.0,1.0,0,3
scrapy,scrapy/http/request/__init__.py,386,0,9.0,9.0,0.0,123,9,55.07874197949579,1,66,4.0,0.0,0.21428571428571427,12.0,0.0,0,3
scrapy,scrapy/http/request/form.py,71,1,9.0,9.0,0.0,62,2,74.90365404348525,2,103,4.0,0.061224489795918366,0.2,4.0,1.0,0,3
scrapy,scrapy/http/response/__init__.py,457,0,8.0,8.0,0.0,81,17,62.45862253323056,1,23,4.0,0.0,0.2727272727272727,8.0,0.0,0,2
scrapy,scrapy/http/response/html.py,213,0,4.0,4.0,0.0,36,0,83.52810002376081,1,5,1.0,0.0,0.25,1.0,0.0,0,2
scrapy,scrapy/http/response/text.py,226,1,4.0,4.0,0.0,78,2,63.70250122272455,2,38,4.0,0.01639344262295082,0.18181818181818182,8.0,0.0,0,2
scrapy,scrapy/http/response/xml.py,213,0,3.0,3.0,0.0,30,0,89.67746717058279,1,5,1.0,0.0,0.25,1.0,0.0,4,2
scrapy,scrapy/item.py,306,0,5.0,5.0,0.0,109,80,66.048386180138,1,1,3.0,0.0,0.375,4.0,1.0,0,3
scrapy,scrapy/item/pipeline.py,15,0,6.0,6.0,0.0,99,3,66.75356178604407,2,20,4.0,0.05063291139240506,0.16666666666666666,3.0,1.0,0,1
scrapy,scrapy/log/__init__.py,13,0,8.0,9.0,1.0,68,2,72.97406695603118,1,37,2.0,0.07547169811320754,0.6,4.0,0.0,0,4
scrapy,scrapy/mail.py,16,1,5.0,6.0,1.0,96,7,64.15369313846558,2,281,3.0,0.025974025974025976,0.2857142857142857,6.0,0.0,0,4
scrapy,scrapy/management/telnet.py,280,0,3.0,3.0,0.0,54,2,85.21098570192785,1,56,2.0,0.022727272727272728,0.25,1.0,1.0,0,4
scrapy,scrapy/management/web.py,282,0,4.0,4.0,0.0,94,1,57.090216439598734,2,68,3.0,0.012987012987012988,0.1111111111111111,2.0,0.0,0,5
scrapy,scrapy/newitem/loader/__init__.py,6,0,5.0,5.0,0.0,115,0,64.00182669093039,1,1,4.0,0.0,0.058823529411764705,4.0,1.0,0,3
scrapy,scrapy/queue.py,3,1,3.0,4.0,1.0,90,3,72.32858848038303,1,7,2.0,0.0,0.5454545454545454,4.0,2.0,0,2
scrapy,scrapy/selector/lxmlsel.py,1,0,5.0,5.0,0.0,122,7,52.42954145061644,1,1,3.0,0.0,0.15,6.0,2.0,0,2
scrapy,scrapy/spider/middleware.py,23,0,5.0,5.0,0.0,108,11,54.700028564280046,2,17,4.0,0.0,0.25,4.0,1.0,0,1
scrapy,scrapy/spider/models.py,224,1,3.0,3.0,0.0,74,-3,79.53225343232455,1,70,2.0,0.0,0.7777777777777778,3.0,0.0,1,3
scrapy,scrapy/spidermanager.py,6,0,6.0,6.0,0.0,70,2,77.45210856378083,1,1,3.0,0.0,0.5,5.0,0.0,0,1
scrapy,scrapy/stats/collector/__init__.py,390,0,3.0,3.0,0.0,87,6,62.503636320139975,1,1,2.0,0.0,0.047619047619047616,5.0,0.0,0,2
scrapy,scrapy/stats/collector/mysql.py,76,0,3.0,4.0,1.0,32,2,82.6908040082592,2,45,2.0,0.0,0.25,3.0,0.0,0,3
scrapy,scrapy/stats/collector/simpledb.py,23,1,4.0,4.0,0.0,56,1,74.54510027095509,2,22,4.0,0.0,0.3333333333333333,3.0,0.0,0,4
scrapy,scrapy/stats/corestats.py,42,0,2.0,2.0,0.0,53,0,65.31332507369792,2,17,1.0,0.0,0.25,4.0,0.0,0,5
scrapy,scrapy/telnet.py,80,0,2.0,2.0,0.0,64,0,84.72629376263883,1,80,2.0,0.057692307692307696,0.2,1.0,1.0,0,4
scrapy,scrapy/tests/test_cmdline/__init__.py,119,0,2.0,2.0,0.0,49,3,62.41643728801956,1,267,1.0,0.0,0.0,1.0,0.0,0,5
scrapy,scrapy/tests/test_contrib_exporter.py,352,0,3.0,3.0,0.0,164,28,42.598268952905435,2,6,3.0,0.0,0.0,4.0,2.0,0,6
scrapy,scrapy/tests/test_contrib_ibl/test_pageparsing.py,126,0,7.0,7.0,0.0,296,12,44.76414466632787,2,38,6.0,0.011583011583011582,0.5,6.0,1.0,0,6
scrapy,scrapy/tests/test_contrib_linkextractors.py,235,0,7.0,8.0,1.0,269,21,52.31987866734997,3,318,3.0,0.0091324200913242,0.3333333333333333,1.0,0.0,0,3
scrapy,scrapy/tests/test_contrib_loader.py,375,0,2.0,2.0,0.0,291,10,38.03725650914991,2,1,2.0,0.013452914798206279,0.0,3.0,0.0,0,2
scrapy,scrapy/tests/test_contrib_spidermanager/__init__.py,88,0,3.0,3.0,0.0,76,36,66.57054049989337,1,51,1.0,0.07936507936507936,0.0,1.0,0.0,0,6
scrapy,scrapy/tests/test_downloader_handlers.py,327,0,2.0,2.0,0.0,164,58,43.58793252968424,1,10,2.0,0.0,0.03333333333333333,3.0,0.0,0,3
scrapy,scrapy/tests/test_downloadermiddleware_cookies.py,153,0,6.0,6.0,0.0,71,-2,61.82288721976763,2,159,1.0,0.08163265306122448,0.0,1.0,0.0,0,3
scrapy,scrapy/tests/test_downloadermiddleware_defaultheaders.py,68,0,2.0,2.0,0.0,49,18,100.0,3,315,2.0,0.02631578947368421,0.0,1.0,0.0,0,2
scrapy,scrapy/tests/test_downloadermiddleware_httpcompression.py,163,0,4.0,4.0,0.0,99,-2,41.450768087326594,1,324,2.0,0.0,0.0,2.0,0.0,0,4
scrapy,scrapy/tests/test_downloadermiddleware_httpproxy.py,127,0,7.0,8.0,1.0,87,5,40.72150941006846,3,182,2.0,0.0,0.0,1.0,0.0,0,4
scrapy,scrapy/tests/test_downloadermiddleware_redirect.py,515,0,6.0,6.0,0.0,97,-10,54.234535374385025,2,43,1.0,0.03896103896103896,0.0,1.0,0.0,0,2
scrapy,scrapy/tests/test_downloadermiddleware_retry.py,478,0,4.0,4.0,0.0,72,6,70.15974578319997,2,24,2.0,0.12727272727272726,0.0,3.0,0.0,0,3
scrapy,scrapy/tests/test_downloadermiddleware_useragent.py,170,0,3.0,3.0,0.0,51,-2,60.42016868980649,1,224,1.0,0.02564102564102564,0.0,1.0,0.0,0,2
scrapy,scrapy/tests/test_http_request.py,398,0,6.0,6.0,0.0,305,-7,42.59128349341026,1,102,3.0,0.06557377049180328,0.19230769230769232,1.0,0.0,0,5
scrapy,scrapy/tests/test_http_response.py,457,0,6.0,6.0,0.0,207,-7,51.04060664100481,1,28,2.0,0.08536585365853659,0.25,4.0,0.0,0,2
scrapy,scrapy/tests/test_itemadaptor.py,13,0,6.0,6.0,0.0,149,0,37.47672687951076,2,9,1.0,0.0,0.0,1.0,0.0,0,3
scrapy,scrapy/tests/test_itemloader.py,5,0,2.0,2.0,0.0,176,4,43.877756245117354,1,1,3.0,0.0,0.0,2.0,0.0,0,2
scrapy,scrapy/tests/test_pipeline_media.py,58,1,6.0,6.0,0.0,86,5,58.543560626113724,2,72,2.0,0.02857142857142857,0.0,3.0,0.0,0,2
scrapy,scrapy/tests/test_schedulermiddleware_duplicatesfilter.py,330,0,3.0,3.0,0.0,30,-1,64.7339707253951,2,93,1.0,0.0,0.0,1.0,0.0,0,2
scrapy,scrapy/tests/test_spider.py,151,0,2.0,2.0,0.0,94,37,56.518863448774916,2,3,2.0,0.015625,0.13333333333333333,1.0,0.0,0,5
scrapy,scrapy/tests/test_spidermiddleware_offsite.py,155,0,2.0,2.0,0.0,33,0,66.34002185773082,3,206,1.0,0.0,0.0,1.0,0.0,0,2
scrapy,scrapy/tests/test_utils_iterators.py,433,0,5.0,5.0,0.0,182,-1,58.2681529381951,2,94,2.0,0.026845637583892617,0.0,1.0,0.0,0,4
scrapy,scrapy/tests/test_utils_markup.py,260,0,6.0,6.0,0.0,141,5,76.3569971017481,2,91,1.0,0.2018348623853211,0.0,1.0,0.0,0,2
scrapy,scrapy/tests/test_utils_python.py,249,0,5.0,5.0,0.0,114,46,74.3496746157528,2,179,2.0,0.25301204819277107,0.0,1.0,0.0,0,3
scrapy,scrapy/tests/test_utils_signal.py,12,0,5.0,5.0,0.0,49,6,51.56507273111618,1,344,2.0,0.0,0.0,1.0,0.0,0,3
scrapy,scrapy/trunk/profiling/priorityqueue/pq_classes.py,1,1,9.0,9.0,0.0,266,16,30.655144500677796,1,1,6.0,0.019417475728155338,0.15555555555555556,3.0,0.0,0,4
scrapy,scrapy/trunk/scrapy/command/commands/crawl.py,1,1,7.0,8.0,1.0,46,7,72.0784279223659,2,29,2.0,0.05555555555555555,0.0,3.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/conf/__init__.py,203,0,6.0,6.0,0.0,73,1,66.87946586953643,2,12,3.0,0.017857142857142856,0.2,3.0,1.0,0,3
scrapy,scrapy/trunk/scrapy/contrib/adaptors/extraction.py,54,0,9.0,9.0,0.0,93,-3,72.64496516342666,1,18,5.0,0.0,0.5,3.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/adaptors/markup.py,52,0,3.0,3.0,0.0,40,0,100.0,1,17,3.0,0.0,0.42857142857142855,2.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/adaptors/misc.py,56,0,5.0,5.0,0.0,68,8,100.0,1,6,4.0,0.0,0.25,2.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/aws.py,45,0,14.0,12.0,-2.0,77,-13,64.444331423995,1,1,5.0,0.12280701754385964,0.0,4.0,0.0,0,6
scrapy,scrapy/trunk/scrapy/contrib/downloadermiddleware/cache.py,192,0,7.0,7.0,0.0,183,9,45.585154896765054,2,22,5.0,0.019867549668874173,0.058823529411764705,5.0,1.0,0,8
scrapy,scrapy/trunk/scrapy/contrib/downloadermiddleware/cookies.py,51,1,2.0,2.0,0.0,28,0,68.57004200556352,2,246,2.0,0.0,0.14285714285714285,4.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/downloadermiddleware/redirect.py,6,1,6.0,7.0,1.0,59,3,66.41351593579006,2,86,5.0,0.11538461538461539,0.0,4.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/downloadermiddleware/retry.py,1,1,6.0,5.0,-1.0,57,-7,83.80267819478712,2,166,3.0,0.0,0.25,4.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/history/middleware.py,203,0,4.0,4.0,0.0,88,0,66.22972577123356,2,26,4.0,0.05555555555555555,0.18181818181818182,4.0,0.0,0,4
scrapy,scrapy/trunk/scrapy/contrib/history/scheduler.py,12,0,5.0,5.0,0.0,96,1,75.96487467036886,1,199,5.0,0.0759493670886076,0.6666666666666666,4.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/contrib/item/models.py,108,1,9.0,9.0,0.0,142,1,62.43853860561724,2,99,4.0,0.042735042735042736,0.5,4.0,0.0,1,3
scrapy,scrapy/trunk/scrapy/contrib/itemsampler.py,11,0,4.0,4.0,0.0,106,18,66.64285579945899,1,71,3.0,0.023809523809523808,0.2,4.0,0.0,0,4
scrapy,scrapy/trunk/scrapy/contrib/pbcluster/worker/manager.py,21,0,6.0,3.0,-3.0,97,-55,46.675683165725935,2,2,3.0,0.0125,0.15384615384615385,5.0,0.0,0,6
scrapy,scrapy/trunk/scrapy/contrib/spidermiddleware/depth.py,113,0,6.0,6.0,0.0,37,0,76.74705733280237,2,86,6.0,0.0,0.2,4.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/contrib/spidermiddleware/duplicatesfilter.py,11,0,5.0,5.0,0.0,73,7,79.74190043480499,1,20,4.0,0.0,0.75,4.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/spidermiddleware/limit.py,154,0,8.0,8.0,0.0,37,1,86.58570474787325,1,1,4.0,0.14705882352941177,0.3333333333333333,4.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/contrib/spidermiddleware/offsite.py,127,0,5.0,5.0,0.0,19,5,92.4638721387223,2,64,3.0,0.0,0.25,4.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/contrib/spidermiddleware/referer.py,127,0,4.0,4.0,0.0,17,4,100.0,2,64,3.0,0.0,0.25,4.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/contrib/spidermiddleware/urllength.py,127,0,4.0,4.0,0.0,25,2,81.94250202494266,2,64,3.0,0.0,0.2,4.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/contrib/spiders/crawl.py,84,0,7.0,7.0,0.0,127,1,71.12847457741617,1,30,4.0,0.0,0.75,6.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/contrib/spiders/feed.py,133,0,5.0,5.0,0.0,87,-1,76.06221627216816,1,13,3.0,0.013888888888888888,0.5,3.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/contrib_exp/newitem/adaptors.py,4,1,4.0,4.0,0.0,89,7,69.56159658677093,2,1,6.0,0.046875,0.125,3.0,2.0,0,1
scrapy,scrapy/trunk/scrapy/contrib_exp/newitem/extractors.py,3,0,7.0,6.0,-1.0,103,31,41.1467079111364,2,1,6.0,0.0,0.0,3.0,1.0,0,1
scrapy,scrapy/trunk/scrapy/contrib_exp/newitem/models.py,19,0,4.0,4.0,0.0,42,-1,79.48832134821076,1,1,3.0,0.0,0.2857142857142857,3.0,1.0,1,1
scrapy,scrapy/trunk/scrapy/core/downloader/handlers.py,220,0,5.0,5.0,0.0,78,-2,64.73460804350545,2,81,3.0,0.0,0.42857142857142855,2.0,0.0,0,5
scrapy,scrapy/trunk/scrapy/core/downloader/manager.py,117,0,9.0,9.0,0.0,198,0,53.64427220770351,2,81,3.0,0.031446540880503145,0.4,4.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/core/downloader/middleware.py,142,0,6.0,6.0,0.0,173,3,70.13445999366674,1,86,4.0,0.0,0.3333333333333333,3.0,1.0,0,1
scrapy,scrapy/trunk/scrapy/core/downloader/responsetypes.py,1,0,4.0,4.0,0.0,83,10,72.52621056350361,2,1,4.0,0.0,0.7,2.0,1.0,0,2
scrapy,scrapy/trunk/scrapy/core/downloader/responsetypes/__init__.py,25,0,8.0,8.0,0.0,104,3,59.78270636613067,2,14,4.0,0.0,0.7272727272727273,5.0,1.0,0,3
scrapy,scrapy/trunk/scrapy/core/exceptions.py,56,0,3.0,3.0,0.0,51,6,87.26378303776342,2,187,2.0,0.08108108108108109,0.7,4.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/core/manager.py,142,0,13.0,13.0,0.0,147,1,59.17837314730795,2,86,4.0,0.058333333333333334,0.5,2.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/core/signals.py,100,0,2.0,2.0,0.0,74,4,100.0,1,86,2.0,0.5263157894736842,1.0,2.0,1.0,0,2
scrapy,scrapy/trunk/scrapy/http/headers.py,57,0,7.0,2.0,-5.0,24,-74,100.0,2,240,2.0,0.0,0.3333333333333333,3.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/http/request.py,182,0,22.0,22.0,0.0,182,1,46.31788214513095,2,23,5.0,0.07142857142857142,0.26666666666666666,15.0,1.0,0,7
scrapy,scrapy/trunk/scrapy/http/response.py,61,1,4.0,4.0,0.0,184,-3,60.09474346659697,2,26,3.0,0.006622516556291391,0.5,7.0,0.0,0,6
scrapy,scrapy/trunk/scrapy/item/models.py,79,1,3.0,3.0,0.0,34,17,96.11933119262889,2,47,2.0,0.038461538461538464,0.1,4.0,0.0,1,0
scrapy,scrapy/trunk/scrapy/item/pipeline.py,142,0,6.0,6.0,0.0,102,1,66.25464854383209,2,86,4.0,0.04819277108433735,0.16666666666666666,4.0,1.0,0,1
scrapy,scrapy/trunk/scrapy/link/extractors.py,153,0,19.0,18.0,-1.0,84,7,72.75706342664239,2,58,3.0,0.0,0.4,9.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/log/__init__.py,75,0,8.0,8.0,0.0,61,3,71.20088157194321,3,107,2.0,0.06382978723404255,0.75,4.0,0.0,0,4
scrapy,scrapy/trunk/scrapy/mail/__init__.py,14,0,6.0,6.0,0.0,52,-3,70.41126607067385,1,109,2.0,0.0,0.25,6.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/patches/monkeypatches.py,122,0,5.0,5.0,0.0,78,32,79.77278116014348,2,155,4.0,0.234375,0.42857142857142855,2.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/replay/__init__.py,178,0,11.0,11.0,0.0,180,2,45.205761744670355,2,32,5.0,0.020134228187919462,0.14285714285714285,4.0,0.0,0,8
scrapy,scrapy/trunk/scrapy/report/__init__.py,1,1,3.0,4.0,1.0,65,10,51.970257140579335,1,1,2.0,0.017857142857142856,0.0,5.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/spider/middleware.py,159,0,6.0,6.0,0.0,123,0,48.18365670620266,2,86,4.0,0.0,0.1111111111111111,4.0,2.0,0,2
scrapy,scrapy/trunk/scrapy/spider/models.py,97,0,3.0,3.0,0.0,97,1,80.34295580253503,1,147,2.0,0.0,1.0,3.0,0.0,1,3
scrapy,scrapy/trunk/scrapy/tests/test_adaptors.py,90,0,2.0,2.0,0.0,85,0,100.0,1,10,1.0,0.014492753623188406,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_downloadermiddleware_redirect.py,56,0,4.0,4.0,0.0,74,5,59.306603917519304,2,13,1.0,0.017857142857142856,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_http_headers.py,26,0,4.0,4.0,0.0,103,26,41.33012536331114,2,30,1.0,0.0,0.0,1.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/tests/test_http_request.py,1,1,2.0,2.0,0.0,84,-147,68.38187566765477,1,200,2.0,0.08955223880597014,0.16666666666666666,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_http_response.py,6,1,2.0,2.0,0.0,36,15,89.07097315236443,2,194,1.0,0.17857142857142858,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_link.py,31,1,2.0,2.0,0.0,68,32,70.99227462669958,2,156,1.0,0.0,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_responsetypes.py,42,0,4.0,4.0,0.0,64,2,49.28649338185964,1,1,2.0,0.0,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_robustscrapeditem.py,33,0,2.0,2.0,0.0,95,0,100.0,1,3,1.0,0.013888888888888888,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_spidermiddleware_duplicatesfilter.py,4,0,7.0,7.0,0.0,55,4,50.90617193668068,2,7,1.0,0.0,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_storedb.py,127,0,4.0,4.0,0.0,77,2,61.19985254341096,2,100,2.0,0.03508771929824561,0.2,1.0,2.0,0,5
scrapy,scrapy/trunk/scrapy/tests/test_utils_iterators.py,35,0,5.0,5.0,0.0,153,35,58.634539853474756,1,49,2.0,0.016260162601626018,0.0,1.0,0.0,0,4
scrapy,scrapy/trunk/scrapy/tests/test_utils_misc.py,65,1,2.0,2.0,0.0,61,46,51.04088040313978,2,43,1.0,0.0,0.0,1.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/tests/test_utils_response.py,18,0,2.0,2.0,0.0,38,9,64.34375915594012,2,20,1.0,0.0,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_utils_url.py,212,0,2.0,2.0,0.0,147,98,69.89573931480564,1,64,1.0,0.0967741935483871,0.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/tests/test_xpath.py,209,0,7.0,7.0,0.0,176,0,48.72034470667291,1,1,2.0,0.02097902097902098,0.16666666666666666,1.0,0.0,0,5
scrapy,scrapy/trunk/scrapy/utils/cookies.py,1,0,3.0,2.0,-1.0,112,4,68.8969150794228,1,1,1.0,0.013157894736842105,0.0625,3.0,0.0,0,1
scrapy,scrapy/trunk/scrapy/utils/db.py,144,0,5.0,5.0,0.0,24,1,91.30108362475046,2,37,3.0,0.05,1.0,1.0,0.0,0,2
scrapy,scrapy/trunk/scrapy/utils/decompressor.py,97,0,8.0,3.0,-5.0,66,12,100.0,1,1,3.0,0.0,0.1111111111111111,2.0,4.0,0,6
